317076 [http-nio-8080-exec-78] INFO  p.i.springboot.service.OrderService - 库存:539
317077 [http-nio-8080-exec-21] INFO  p.i.springboot.service.OrderService - 库存:539
317078 [http-nio-8080-exec-87] INFO  p.i.springboot.service.OrderService - 库存:539
317078 [http-nio-8080-exec-3] INFO  p.i.springboot.service.OrderService - 库存:539
317079 [http-nio-8080-exec-91] INFO  p.i.springboot.service.OrderService - 库存:538
317080 [http-nio-8080-exec-41] INFO  p.i.springboot.service.OrderService - 库存:538
317080 [http-nio-8080-exec-55] INFO  p.i.springboot.service.OrderService - 库存:538
317081 [http-nio-8080-exec-2] INFO  p.i.springboot.service.OrderService - 库存:538
317081 [http-nio-8080-exec-9] INFO  p.i.springboot.service.OrderService - 库存:538
317081 [http-nio-8080-exec-70] INFO  p.i.springboot.service.OrderService - 库存:538
317082 [http-nio-8080-exec-23] INFO  p.i.springboot.service.OrderService - 库存:538
317083 [http-nio-8080-exec-2] INFO  p.i.springboot.service.OrderService - 库存:537
317083 [http-nio-8080-exec-50] INFO  p.i.springboot.service.OrderService - 库存:537
317084 [http-nio-8080-exec-42] INFO  p.i.springboot.service.OrderService - 库存:537
317084 [http-nio-8080-exec-90] INFO  p.i.springboot.service.OrderService - 库存:536
317084 [http-nio-8080-exec-52] INFO  p.i.springboot.service.OrderService - 库存:536
317084 [http-nio-8080-exec-9] INFO  p.i.springboot.service.OrderService - 库存:536
317085 [http-nio-8080-exec-65] INFO  p.i.springboot.service.OrderService - 库存:536
317086 [http-nio-8080-exec-90] INFO  p.i.springboot.service.OrderService - 库存:535
317087 [http-nio-8080-exec-75] INFO  p.i.springboot.service.OrderService - 库存:535
317087 [http-nio-8080-exec-8] INFO  p.i.springboot.service.OrderService - 库存:535
317088 [http-nio-8080-exec-35] INFO  p.i.springboot.service.OrderService - 库存:535
317088 [http-nio-8080-exec-36] INFO  p.i.springboot.service.OrderService - 库存:535
317089 [http-nio-8080-exec-37] INFO  p.i.springboot.service.OrderService - 库存:535
317090 [http-nio-8080-exec-1] INFO  p.i.springboot.service.OrderService - 库存:535
317092 [http-nio-8080-exec-30] INFO  p.i.springboot.service.OrderService - 库存:534
317092 [http-nio-8080-exec-45] INFO  p.i.springboot.service.OrderService - 库存:534
317092 [http-nio-8080-exec-66] INFO  p.i.springboot.service.OrderService - 库存:534
317092 [http-nio-8080-exec-82] INFO  p.i.springboot.service.OrderService - 库存:534
317093 [http-nio-8080-exec-17] INFO  p.i.springboot.service.OrderService - 库存:534
317093 [http-nio-8080-exec-81] INFO  p.i.springboot.service.OrderService - 库存:534
317094 [http-nio-8080-exec-18] INFO  p.i.springboot.service.OrderService - 库存:534
317094 [http-nio-8080-exec-96] INFO  p.i.springboot.service.OrderService - 库存:534
317094 [http-nio-8080-exec-44] INFO  p.i.springboot.service.OrderService - 库存:534
317097 [http-nio-8080-exec-67] INFO  p.i.springboot.service.OrderService - 库存:534
317097 [http-nio-8080-exec-53] INFO  p.i.springboot.service.OrderService - 库存:534
317097 [http-nio-8080-exec-15] INFO  p.i.springboot.service.OrderService - 库存:533
317097 [http-nio-8080-exec-59] INFO  p.i.springboot.service.OrderService - 库存:533
317097 [http-nio-8080-exec-27] INFO  p.i.springboot.service.OrderService - 库存:533
317098 [http-nio-8080-exec-48] INFO  p.i.springboot.service.OrderService - 库存:533
317098 [http-nio-8080-exec-98] INFO  p.i.springboot.service.OrderService - 库存:533
317098 [http-nio-8080-exec-49] INFO  p.i.springboot.service.OrderService - 库存:533
317098 [http-nio-8080-exec-7] INFO  p.i.springboot.service.OrderService - 库存:533
317098 [http-nio-8080-exec-14] INFO  p.i.springboot.service.OrderService - 库存:533
317100 [http-nio-8080-exec-32] INFO  p.i.springboot.service.OrderService - 库存:532
317101 [http-nio-8080-exec-7] INFO  p.i.springboot.service.OrderService - 库存:532
317101 [http-nio-8080-exec-14] INFO  p.i.springboot.service.OrderService - 库存:532
317101 [http-nio-8080-exec-74] INFO  p.i.springboot.service.OrderService - 库存:532
317102 [http-nio-8080-exec-57] INFO  p.i.springboot.service.OrderService - 库存:532
317103 [http-nio-8080-exec-41] INFO  p.i.springboot.service.OrderService - 库存:532
317103 [http-nio-8080-exec-20] INFO  p.i.springboot.service.OrderService - 库存:532
317103 [http-nio-8080-exec-55] INFO  p.i.springboot.service.OrderService - 库存:532
317103 [http-nio-8080-exec-100] INFO  p.i.springboot.service.OrderService - 库存:532
317103 [http-nio-8080-exec-28] INFO  p.i.springboot.service.OrderService - 库存:532
317104 [http-nio-8080-exec-64] INFO  p.i.springboot.service.OrderService - 库存:532
317104 [http-nio-8080-exec-63] INFO  p.i.springboot.service.OrderService - 库存:532
317105 [http-nio-8080-exec-83] INFO  p.i.springboot.service.OrderService - 库存:532
317106 [http-nio-8080-exec-23] INFO  p.i.springboot.service.OrderService - 库存:532
317106 [http-nio-8080-exec-50] INFO  p.i.springboot.service.OrderService - 库存:532
317106 [http-nio-8080-exec-24] INFO  p.i.springboot.service.OrderService - 库存:532
317106 [http-nio-8080-exec-42] INFO  p.i.springboot.service.OrderService - 库存:532
317106 [http-nio-8080-exec-43] INFO  p.i.springboot.service.OrderService - 库存:532
317107 [http-nio-8080-exec-13] INFO  p.i.springboot.service.OrderService - 库存:531
317107 [http-nio-8080-exec-40] INFO  p.i.springboot.service.OrderService - 库存:531
317107 [http-nio-8080-exec-9] INFO  p.i.springboot.service.OrderService - 库存:531
317108 [http-nio-8080-exec-90] INFO  p.i.springboot.service.OrderService - 库存:531
317109 [http-nio-8080-exec-95] INFO  p.i.springboot.service.OrderService - 库存:530
317109 [http-nio-8080-exec-75] INFO  p.i.springboot.service.OrderService - 库存:530
317109 [http-nio-8080-exec-56] INFO  p.i.springboot.service.OrderService - 库存:530
317110 [http-nio-8080-exec-60] INFO  p.i.springboot.service.OrderService - 库存:530
317110 [http-nio-8080-exec-8] INFO  p.i.springboot.service.OrderService - 库存:530
317110 [http-nio-8080-exec-90] INFO  p.i.springboot.service.OrderService - 库存:530
317110 [http-nio-8080-exec-89] INFO  p.i.springboot.service.OrderService - 库存:530
317110 [http-nio-8080-exec-80] INFO  p.i.springboot.service.OrderService - 库存:530
317110 [http-nio-8080-exec-46] INFO  p.i.springboot.service.OrderService - 库存:530
317110 [http-nio-8080-exec-36] INFO  p.i.springboot.service.OrderService - 库存:530
317111 [http-nio-8080-exec-19] INFO  p.i.springboot.service.OrderService - 库存:530
317111 [http-nio-8080-exec-58] INFO  p.i.springboot.service.OrderService - 库存:530
317112 [http-nio-8080-exec-86] INFO  p.i.springboot.service.OrderService - 库存:529
317114 [http-nio-8080-exec-34] INFO  p.i.springboot.service.OrderService - 库存:529
317114 [http-nio-8080-exec-54] INFO  p.i.springboot.service.OrderService - 库存:529
317117 [http-nio-8080-exec-66] INFO  p.i.springboot.service.OrderService - 库存:529
317117 [http-nio-8080-exec-30] INFO  p.i.springboot.service.OrderService - 库存:529
317117 [http-nio-8080-exec-70] INFO  p.i.springboot.service.OrderService - 库存:529
317118 [http-nio-8080-exec-18] INFO  p.i.springboot.service.OrderService - 库存:529
317118 [http-nio-8080-exec-96] INFO  p.i.springboot.service.OrderService - 库存:529
317118 [http-nio-8080-exec-61] INFO  p.i.springboot.service.OrderService - 库存:529
317118 [http-nio-8080-exec-21] INFO  p.i.springboot.service.OrderService - 库存:529
317119 [http-nio-8080-exec-62] INFO  p.i.springboot.service.OrderService - 库存:529
317119 [http-nio-8080-exec-98] INFO  p.i.springboot.service.OrderService - 库存:529
317119 [http-nio-8080-exec-2] INFO  p.i.springboot.service.OrderService - 库存:529
317120 [http-nio-8080-exec-51] INFO  p.i.springboot.service.OrderService - 库存:529
317120 [http-nio-8080-exec-3] INFO  p.i.springboot.service.OrderService - 库存:529
317120 [http-nio-8080-exec-84] INFO  p.i.springboot.service.OrderService - 库存:529
317121 [http-nio-8080-exec-99] INFO  p.i.springboot.service.OrderService - 库存:529
317121 [http-nio-8080-exec-25] INFO  p.i.springboot.service.OrderService - 库存:529
317121 [http-nio-8080-exec-87] INFO  p.i.springboot.service.OrderService - 库存:529
317121 [http-nio-8080-exec-32] INFO  p.i.springboot.service.OrderService - 库存:529
317122 [http-nio-8080-exec-5] INFO  p.i.springboot.service.OrderService - 库存:529
317122 [http-nio-8080-exec-33] INFO  p.i.springboot.service.OrderService - 库存:529
317122 [http-nio-8080-exec-27] INFO  p.i.springboot.service.OrderService - 库存:529
317123 [http-nio-8080-exec-93] INFO  p.i.springboot.service.OrderService - 库存:529
317124 [http-nio-8080-exec-14] INFO  p.i.springboot.service.OrderService - 库存:529
317124 [http-nio-8080-exec-6] INFO  p.i.springboot.service.OrderService - 库存:529
317127 [http-nio-8080-exec-74] INFO  p.i.springboot.service.OrderService - 库存:529
317127 [http-nio-8080-exec-4] INFO  p.i.springboot.service.OrderService - 库存:529
317128 [http-nio-8080-exec-92] INFO  p.i.springboot.service.OrderService - 库存:529
317128 [http-nio-8080-exec-88] INFO  p.i.springboot.service.OrderService - 库存:529
317128 [http-nio-8080-exec-41] INFO  p.i.springboot.service.OrderService - 库存:529
317128 [http-nio-8080-exec-83] INFO  p.i.springboot.service.OrderService - 库存:529
317129 [http-nio-8080-exec-12] INFO  p.i.springboot.service.OrderService - 库存:528
317129 [http-nio-8080-exec-63] INFO  p.i.springboot.service.OrderService - 库存:529
317130 [http-nio-8080-exec-100] INFO  p.i.springboot.service.OrderService - 库存:528
317130 [http-nio-8080-exec-20] INFO  p.i.springboot.service.OrderService - 库存:528
317132 [http-nio-8080-exec-38] INFO  p.i.springboot.service.OrderService - 库存:528
317132 [http-nio-8080-exec-74] INFO  p.i.springboot.service.OrderService - 库存:527
317132 [http-nio-8080-exec-42] INFO  p.i.springboot.service.OrderService - 库存:527
317133 [http-nio-8080-exec-16] INFO  p.i.springboot.service.OrderService - 库存:527
317133 [http-nio-8080-exec-40] INFO  p.i.springboot.service.OrderService - 库存:527
317134 [http-nio-8080-exec-22] INFO  p.i.springboot.service.OrderService - 库存:527
317135 [http-nio-8080-exec-60] INFO  p.i.springboot.service.OrderService - 库存:527
317135 [http-nio-8080-exec-73] INFO  p.i.springboot.service.OrderService - 库存:527
317136 [http-nio-8080-exec-10] INFO  p.i.springboot.service.OrderService - 库存:527
317137 [http-nio-8080-exec-86] INFO  p.i.springboot.service.OrderService - 库存:527
317138 [http-nio-8080-exec-46] INFO  p.i.springboot.service.OrderService - 库存:527
317138 [http-nio-8080-exec-89] INFO  p.i.springboot.service.OrderService - 库存:527
317138 [http-nio-8080-exec-17] INFO  p.i.springboot.service.OrderService - 库存:527
317139 [http-nio-8080-exec-11] INFO  p.i.springboot.service.OrderService - 库存:527
317139 [http-nio-8080-exec-45] INFO  p.i.springboot.service.OrderService - 库存:527
317139 [http-nio-8080-exec-81] INFO  p.i.springboot.service.OrderService - 库存:527
317139 [http-nio-8080-exec-82] INFO  p.i.springboot.service.OrderService - 库存:527
317141 [http-nio-8080-exec-26] INFO  p.i.springboot.service.OrderService - 库存:527
317141 [http-nio-8080-exec-29] INFO  p.i.springboot.service.OrderService - 库存:527
317142 [http-nio-8080-exec-54] INFO  p.i.springboot.service.OrderService - 库存:526
317142 [http-nio-8080-exec-1] INFO  p.i.springboot.service.OrderService - 库存:526
317143 [http-nio-8080-exec-15] INFO  p.i.springboot.service.OrderService - 库存:526
317143 [http-nio-8080-exec-47] INFO  p.i.springboot.service.OrderService - 库存:526
317144 [http-nio-8080-exec-68] INFO  p.i.springboot.service.OrderService - 库存:526
317145 [http-nio-8080-exec-52] INFO  p.i.springboot.service.OrderService - 库存:526
317145 [http-nio-8080-exec-59] INFO  p.i.springboot.service.OrderService - 库存:526
317146 [http-nio-8080-exec-96] INFO  p.i.springboot.service.OrderService - 库存:526
317146 [http-nio-8080-exec-26] INFO  p.i.springboot.service.OrderService - 库存:526
317146 [http-nio-8080-exec-61] INFO  p.i.springboot.service.OrderService - 库存:525
317147 [http-nio-8080-exec-79] INFO  p.i.springboot.service.OrderService - 库存:525
317147 [http-nio-8080-exec-62] INFO  p.i.springboot.service.OrderService - 库存:525
317147 [http-nio-8080-exec-98] INFO  p.i.springboot.service.OrderService - 库存:525
317148 [http-nio-8080-exec-2] INFO  p.i.springboot.service.OrderService - 库存:525
317148 [http-nio-8080-exec-84] INFO  p.i.springboot.service.OrderService - 库存:525
317148 [http-nio-8080-exec-51] INFO  p.i.springboot.service.OrderService - 库存:525
317149 [http-nio-8080-exec-72] INFO  p.i.springboot.service.OrderService - 库存:525
317149 [http-nio-8080-exec-23] INFO  p.i.springboot.service.OrderService - 库存:524
317149 [http-nio-8080-exec-13] INFO  p.i.springboot.service.OrderService - 库存:524
317149 [http-nio-8080-exec-33] INFO  p.i.springboot.service.OrderService - 库存:524
317150 [http-nio-8080-exec-14] INFO  p.i.springboot.service.OrderService - 库存:524
317150 [http-nio-8080-exec-28] INFO  p.i.springboot.service.OrderService - 库存:524
317151 [http-nio-8080-exec-77] INFO  p.i.springboot.service.OrderService - 库存:524
317151 [http-nio-8080-exec-88] INFO  p.i.springboot.service.OrderService - 库存:524
317151 [http-nio-8080-exec-64] INFO  p.i.springboot.service.OrderService - 库存:524
317153 [http-nio-8080-exec-76] INFO  p.i.springboot.service.OrderService - 库存:524
317153 [http-nio-8080-exec-83] INFO  p.i.springboot.service.OrderService - 库存:524
317153 [http-nio-8080-exec-41] INFO  p.i.springboot.service.OrderService - 库存:524
317155 [http-nio-8080-exec-94] INFO  p.i.springboot.service.OrderService - 库存:524
317155 [http-nio-8080-exec-37] INFO  p.i.springboot.service.OrderService - 库存:524
317156 [http-nio-8080-exec-4] INFO  p.i.springboot.service.OrderService - 库存:524
317157 [http-nio-8080-exec-38] INFO  p.i.springboot.service.OrderService - 库存:523
317157 [http-nio-8080-exec-9] INFO  p.i.springboot.service.OrderService - 库存:524
317159 [http-nio-8080-exec-88] INFO  p.i.springboot.service.OrderService - 库存:523
317159 [http-nio-8080-exec-80] INFO  p.i.springboot.service.OrderService - 库存:522
317161 [http-nio-8080-exec-22] INFO  p.i.springboot.service.OrderService - 库存:522
317161 [http-nio-8080-exec-64] INFO  p.i.springboot.service.OrderService - 库存:522
317162 [http-nio-8080-exec-8] INFO  p.i.springboot.service.OrderService - 库存:522
317163 [http-nio-8080-exec-16] INFO  p.i.springboot.service.OrderService - 库存:521
317163 [http-nio-8080-exec-15] INFO  p.i.springboot.service.OrderService - 库存:521
317165 [http-nio-8080-exec-36] INFO  p.i.springboot.service.OrderService - 库存:521
317167 [http-nio-8080-exec-88] INFO  p.i.springboot.service.OrderService - 库存:521
317168 [http-nio-8080-exec-89] INFO  p.i.springboot.service.OrderService - 库存:520
317168 [http-nio-8080-exec-10] INFO  p.i.springboot.service.OrderService - 库存:520
317169 [http-nio-8080-exec-46] INFO  p.i.springboot.service.OrderService - 库存:520
317169 [http-nio-8080-exec-82] INFO  p.i.springboot.service.OrderService - 库存:520
317171 [http-nio-8080-exec-10] INFO  p.i.springboot.service.OrderService - 库存:519
317171 [http-nio-8080-exec-85] INFO  p.i.springboot.service.OrderService - 库存:519
317172 [http-nio-8080-exec-29] INFO  p.i.springboot.service.OrderService - 库存:519
317172 [http-nio-8080-exec-46] INFO  p.i.springboot.service.OrderService - 库存:519
317176 [http-nio-8080-exec-59] INFO  p.i.springboot.service.OrderService - 库存:518
317176 [http-nio-8080-exec-52] INFO  p.i.springboot.service.OrderService - 库存:518
317177 [http-nio-8080-exec-21] INFO  p.i.springboot.service.OrderService - 库存:518
317178 [http-nio-8080-exec-26] INFO  p.i.springboot.service.OrderService - 库存:518
317181 [http-nio-8080-exec-32] INFO  p.i.springboot.service.OrderService - 库存:518
317181 [http-nio-8080-exec-96] INFO  p.i.springboot.service.OrderService - 库存:518
317181 [http-nio-8080-exec-57] INFO  p.i.springboot.service.OrderService - 库存:517
317182 [http-nio-8080-exec-12] INFO  p.i.springboot.service.OrderService - 库存:517
317182 [http-nio-8080-exec-25] INFO  p.i.springboot.service.OrderService - 库存:517
317183 [http-nio-8080-exec-55] INFO  p.i.springboot.service.OrderService - 库存:517
317183 [http-nio-8080-exec-32] INFO  p.i.springboot.service.OrderService - 库存:517
317187 [http-nio-8080-exec-13] INFO  p.i.springboot.service.OrderService - 库存:516
317188 [http-nio-8080-exec-32] INFO  p.i.springboot.service.OrderService - 库存:516
317188 [http-nio-8080-exec-71] INFO  p.i.springboot.service.OrderService - 库存:516
317188 [http-nio-8080-exec-43] INFO  p.i.springboot.service.OrderService - 库存:516
317188 [http-nio-8080-exec-92] INFO  p.i.springboot.service.OrderService - 库存:516
317189 [http-nio-8080-exec-51] INFO  p.i.springboot.service.OrderService - 库存:516
317190 [http-nio-8080-exec-39] INFO  p.i.springboot.service.OrderService - 库存:516
317194 [http-nio-8080-exec-24] INFO  p.i.springboot.service.OrderService - 库存:515
317195 [http-nio-8080-exec-37] INFO  p.i.springboot.service.OrderService - 库存:515
317195 [http-nio-8080-exec-51] INFO  p.i.springboot.service.OrderService - 库存:515
317196 [http-nio-8080-exec-71] INFO  p.i.springboot.service.OrderService - 库存:515
317196 [http-nio-8080-exec-75] INFO  p.i.springboot.service.OrderService - 库存:515
317196 [http-nio-8080-exec-76] INFO  p.i.springboot.service.OrderService - 库存:515
317197 [http-nio-8080-exec-48] INFO  p.i.springboot.service.OrderService - 库存:515
317197 [http-nio-8080-exec-74] INFO  p.i.springboot.service.OrderService - 库存:515
317197 [http-nio-8080-exec-56] INFO  p.i.springboot.service.OrderService - 库存:515
317197 [http-nio-8080-exec-44] INFO  p.i.springboot.service.OrderService - 库存:515
317199 [http-nio-8080-exec-58] INFO  p.i.springboot.service.OrderService - 库存:514
317199 [http-nio-8080-exec-34] INFO  p.i.springboot.service.OrderService - 库存:514
317199 [http-nio-8080-exec-42] INFO  p.i.springboot.service.OrderService - 库存:514
317199 [http-nio-8080-exec-64] INFO  p.i.springboot.service.OrderService - 库存:514
317201 [http-nio-8080-exec-60] INFO  p.i.springboot.service.OrderService - 库存:514
317201 [http-nio-8080-exec-73] INFO  p.i.springboot.service.OrderService - 库存:513
317202 [http-nio-8080-exec-17] INFO  p.i.springboot.service.OrderService - 库存:513
317202 [http-nio-8080-exec-58] INFO  p.i.springboot.service.OrderService - 库存:513
317205 [http-nio-8080-exec-70] INFO  p.i.springboot.service.OrderService - 库存:513
317205 [http-nio-8080-exec-66] INFO  p.i.springboot.service.OrderService - 库存:512
317205 [http-nio-8080-exec-42] INFO  p.i.springboot.service.OrderService - 库存:513
317206 [http-nio-8080-exec-54] INFO  p.i.springboot.service.OrderService - 库存:512
317207 [http-nio-8080-exec-36] INFO  p.i.springboot.service.OrderService - 库存:512
317207 [http-nio-8080-exec-60] INFO  p.i.springboot.service.OrderService - 库存:512
317207 [http-nio-8080-exec-11] INFO  p.i.springboot.service.OrderService - 库存:512
317208 [http-nio-8080-exec-6] INFO  p.i.springboot.service.OrderService - 库存:512
317209 [http-nio-8080-exec-7] INFO  p.i.springboot.service.OrderService - 库存:511
317210 [http-nio-8080-exec-5] INFO  p.i.springboot.service.OrderService - 库存:511
317210 [http-nio-8080-exec-42] INFO  p.i.springboot.service.OrderService - 库存:511
317210 [http-nio-8080-exec-66] INFO  p.i.springboot.service.OrderService - 库存:511
317211 [http-nio-8080-exec-62] INFO  p.i.springboot.service.OrderService - 库存:511
317211 [http-nio-8080-exec-98] INFO  p.i.springboot.service.OrderService - 库存:511
317211 [http-nio-8080-exec-83] INFO  p.i.springboot.service.OrderService - 库存:511
317212 [http-nio-8080-exec-84] INFO  p.i.springboot.service.OrderService - 库存:510
317212 [http-nio-8080-exec-57] INFO  p.i.springboot.service.OrderService - 库存:510
317212 [http-nio-8080-exec-72] INFO  p.i.springboot.service.OrderService - 库存:510
317212 [http-nio-8080-exec-80] INFO  p.i.springboot.service.OrderService - 库存:510
317213 [http-nio-8080-exec-90] INFO  p.i.springboot.service.OrderService - 库存:510
317213 [http-nio-8080-exec-93] INFO  p.i.springboot.service.OrderService - 库存:510
317213 [http-nio-8080-exec-55] INFO  p.i.springboot.service.OrderService - 库存:510
317213 [http-nio-8080-exec-23] INFO  p.i.springboot.service.OrderService - 库存:510
317214 [http-nio-8080-exec-65] INFO  p.i.springboot.service.OrderService - 库存:510
317219 [http-nio-8080-exec-92] INFO  p.i.springboot.service.OrderService - 库存:510
317220 [http-nio-8080-exec-28] INFO  p.i.springboot.service.OrderService - 库存:510
317220 [http-nio-8080-exec-13] INFO  p.i.springboot.service.OrderService - 库存:510
317223 [http-nio-8080-exec-89] INFO  p.i.springboot.service.OrderService - 库存:510
317226 [http-nio-8080-exec-20] INFO  p.i.springboot.service.OrderService - 库存:509
317226 [http-nio-8080-exec-24] INFO  p.i.springboot.service.OrderService - 库存:509
317226 [http-nio-8080-exec-4] INFO  p.i.springboot.service.OrderService - 库存:509
317228 [http-nio-8080-exec-71] INFO  p.i.springboot.service.OrderService - 库存:508
317228 [http-nio-8080-exec-51] INFO  p.i.springboot.service.OrderService - 库存:508
317228 [http-nio-8080-exec-20] INFO  p.i.springboot.service.OrderService - 库存:508
317229 [http-nio-8080-exec-44] INFO  p.i.springboot.service.OrderService - 库存:508
317230 [http-nio-8080-exec-45] INFO  p.i.springboot.service.OrderService - 库存:507
317230 [http-nio-8080-exec-69] INFO  p.i.springboot.service.OrderService - 库存:507
317231 [http-nio-8080-exec-10] INFO  p.i.springboot.service.OrderService - 库存:507
317231 [http-nio-8080-exec-81] INFO  p.i.springboot.service.OrderService - 库存:506
317231 [http-nio-8080-exec-64] INFO  p.i.springboot.service.OrderService - 库存:506
317232 [http-nio-8080-exec-30] INFO  p.i.springboot.service.OrderService - 库存:506
317233 [http-nio-8080-exec-78] INFO  p.i.springboot.service.OrderService - 库存:506
317233 [http-nio-8080-exec-18] INFO  p.i.springboot.service.OrderService - 库存:506
317234 [http-nio-8080-exec-53] INFO  p.i.springboot.service.OrderService - 库存:506
317238 [http-nio-8080-exec-54] INFO  p.i.springboot.service.OrderService - 库存:505
317238 [http-nio-8080-exec-78] INFO  p.i.springboot.service.OrderService - 库存:505
317240 [http-nio-8080-exec-58] INFO  p.i.springboot.service.OrderService - 库存:505
317241 [http-nio-8080-exec-11] INFO  p.i.springboot.service.OrderService - 库存:505
317242 [http-nio-8080-exec-87] INFO  p.i.springboot.service.OrderService - 库存:505
317242 [http-nio-8080-exec-12] INFO  p.i.springboot.service.OrderService - 库存:505
317242 [http-nio-8080-exec-46] INFO  p.i.springboot.service.OrderService - 库存:505
317243 [http-nio-8080-exec-61] INFO  p.i.springboot.service.OrderService - 库存:505
317243 [http-nio-8080-exec-6] INFO  p.i.springboot.service.OrderService - 库存:505
317245 [http-nio-8080-exec-60] INFO  p.i.springboot.service.OrderService - 库存:505
317246 [http-nio-8080-exec-42] INFO  p.i.springboot.service.OrderService - 库存:505
317246 [http-nio-8080-exec-21] INFO  p.i.springboot.service.OrderService - 库存:505
317246 [http-nio-8080-exec-7] INFO  p.i.springboot.service.OrderService - 库存:505
317246 [http-nio-8080-exec-31] INFO  p.i.springboot.service.OrderService - 库存:505
317246 [http-nio-8080-exec-97] INFO  p.i.springboot.service.OrderService - 库存:505
317247 [http-nio-8080-exec-50] INFO  p.i.springboot.service.OrderService - 库存:504
317248 [http-nio-8080-exec-96] INFO  p.i.springboot.service.OrderService - 库存:504
317249 [http-nio-8080-exec-83] INFO  p.i.springboot.service.OrderService - 库存:503
317249 [http-nio-8080-exec-93] INFO  p.i.springboot.service.OrderService - 库存:503
317250 [http-nio-8080-exec-23] INFO  p.i.springboot.service.OrderService - 库存:503
317251 [http-nio-8080-exec-43] INFO  p.i.springboot.service.OrderService - 库存:503
317251 [http-nio-8080-exec-13] INFO  p.i.springboot.service.OrderService - 库存:503
317251 [http-nio-8080-exec-15] INFO  p.i.springboot.service.OrderService - 库存:503
317254 [http-nio-8080-exec-95] INFO  p.i.springboot.service.OrderService - 库存:503
317256 [http-nio-8080-exec-32] INFO  p.i.springboot.service.OrderService - 库存:503
317256 [http-nio-8080-exec-35] INFO  p.i.springboot.service.OrderService - 库存:502
317256 [http-nio-8080-exec-45] INFO  p.i.springboot.service.OrderService - 库存:502
317258 [http-nio-8080-exec-37] INFO  p.i.springboot.service.OrderService - 库存:502
317259 [http-nio-8080-exec-22] INFO  p.i.springboot.service.OrderService - 库存:502
317260 [http-nio-8080-exec-9] INFO  p.i.springboot.service.OrderService - 库存:502
317263 [http-nio-8080-exec-19] INFO  p.i.springboot.service.OrderService - 库存:502
317263 [http-nio-8080-exec-8] INFO  p.i.springboot.service.OrderService - 库存:502
317263 [http-nio-8080-exec-34] INFO  p.i.springboot.service.OrderService - 库存:502
317265 [http-nio-8080-exec-67] INFO  p.i.springboot.service.OrderService - 库存:501
317266 [http-nio-8080-exec-10] INFO  p.i.springboot.service.OrderService - 库存:501
317266 [http-nio-8080-exec-81] INFO  p.i.springboot.service.OrderService - 库存:501
317267 [http-nio-8080-exec-86] INFO  p.i.springboot.service.OrderService - 库存:501
317268 [http-nio-8080-exec-73] INFO  p.i.springboot.service.OrderService - 库存:500
317268 [http-nio-8080-exec-70] INFO  p.i.springboot.service.OrderService - 库存:500
317269 [http-nio-8080-exec-5] INFO  p.i.springboot.service.OrderService - 库存:500
317269 [http-nio-8080-exec-44] INFO  p.i.springboot.service.OrderService - 库存:500
317270 [http-nio-8080-exec-36] INFO  p.i.springboot.service.OrderService - 库存:499
317272 [http-nio-8080-exec-49] INFO  p.i.springboot.service.OrderService - 库存:499
317272 [http-nio-8080-exec-91] INFO  p.i.springboot.service.OrderService - 库存:499
317273 [http-nio-8080-exec-95] INFO  p.i.springboot.service.OrderService - 库存:499
317273 [http-nio-8080-exec-58] INFO  p.i.springboot.service.OrderService - 库存:499
317274 [http-nio-8080-exec-12] INFO  p.i.springboot.service.OrderService - 库存:499
317274 [http-nio-8080-exec-5] INFO  p.i.springboot.service.OrderService - 库存:499
317274 [http-nio-8080-exec-52] INFO  p.i.springboot.service.OrderService - 库存:499
317275 [http-nio-8080-exec-11] INFO  p.i.springboot.service.OrderService - 库存:499
317276 [http-nio-8080-exec-60] INFO  p.i.springboot.service.OrderService - 库存:499
317276 [http-nio-8080-exec-99] INFO  p.i.springboot.service.OrderService - 库存:499
317277 [http-nio-8080-exec-98] INFO  p.i.springboot.service.OrderService - 库存:498
317277 [http-nio-8080-exec-27] INFO  p.i.springboot.service.OrderService - 库存:498
317277 [http-nio-8080-exec-80] INFO  p.i.springboot.service.OrderService - 库存:498
317277 [http-nio-8080-exec-25] INFO  p.i.springboot.service.OrderService - 库存:498
317278 [http-nio-8080-exec-96] INFO  p.i.springboot.service.OrderService - 库存:498
317278 [http-nio-8080-exec-11] INFO  p.i.springboot.service.OrderService - 库存:498
317278 [http-nio-8080-exec-62] INFO  p.i.springboot.service.OrderService - 库存:498
317278 [http-nio-8080-exec-63] INFO  p.i.springboot.service.OrderService - 库存:498
317278 [http-nio-8080-exec-77] INFO  p.i.springboot.service.OrderService - 库存:498
317278 [http-nio-8080-exec-84] INFO  p.i.springboot.service.OrderService - 库存:498
317279 [http-nio-8080-exec-60] INFO  p.i.springboot.service.OrderService - 库存:498
317279 [http-nio-8080-exec-92] INFO  p.i.springboot.service.OrderService - 库存:498
317279 [http-nio-8080-exec-65] INFO  p.i.springboot.service.OrderService - 库存:498
317279 [http-nio-8080-exec-83] INFO  p.i.springboot.service.OrderService - 库存:498
317279 [http-nio-8080-exec-93] INFO  p.i.springboot.service.OrderService - 库存:498
317279 [http-nio-8080-exec-89] INFO  p.i.springboot.service.OrderService - 库存:498
317280 [http-nio-8080-exec-39] INFO  p.i.springboot.service.OrderService - 库存:498
317280 [http-nio-8080-exec-23] INFO  p.i.springboot.service.OrderService - 库存:498
